Job_Title,Salary_Estimate,Company_Name,Location,Headquarters,Industry,Sector,Revenue,Competitors,Hourly,Employer_provided,Min_Salary,Max_Salary,Avg_Salary,company_txt,Job_Location,Python,Spark,AWS,Excel,SQL,SAS,Keras,PyTorch,Scikit_Learn,TensorFlow,Hadoop,Tableau,Power_BI,Flink,MongoDB,Google_Analytics,Job_Category,Seniority_Title,Degree_Required,Company_Rating,State_Wise,Company_Man_Power,Company_Man_Power_Category,Founded_Year,Company_Age,Ownership_Type
data scientist,$85K-$142K (Glassdoor est.),Lorven Technologies Inc,"Santa Clara, CA","Plainsboro, NJ",Accounting,Accounting & Legal,Less than $1 million (USD),-1,0,0,85,142,113.5,Lorven Technologies Inc,CA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,Not_Specified,4.0,CA,Unknown,Unknown,,,Private
senior data scientist,$95K-$154K (Glassdoor est.),Brighthouse Financial,"Charlotte, NC","Charlotte, NC",Insurance Carriers,Insurance,Unknown / Non-Applicable,-1,0,0,95,154,124.5,Brighthouse Financial,NC,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Senior,Masters,3.5,NC,1001 - 5000,Large,2017,9,Public
data scientist,$111K-$176K (Glassdoor est.),CareDx,"Brisbane, CA","Brisbane, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,Sequenom,0,0,111,176,143.5,CareDx,CA,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,PhD,2.5,CA,Unknown,Unknown,,,Private
data scientist,$87K-$140K (Glassdoor est.),Serigor Inc.,"San Francisco, CA","Baltimore, MD",IT Services,Information Technology,Less than $1 million (USD),-1,0,0,87,140,113.5,Serigor Inc.,CA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,Masters,3.9,CA,Unknown,Unknown,,,Private
data scientist,$76K-$127K (Glassdoor est.),Leidos,"Springfield, VA","Reston, VA",Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,76,127,101.5,Leidos,VA,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,Data Scientist,Not Specified,Masters,3.4,VA,10000+,Very Large,1969,57,Public
data analyst  performance partnership,$54K-$92K (Glassdoor est.),Beckman Coulter Diagnostics,"New York, NY","Brea, CA",Health Care Products Manufacturing,Manufacturing,$2 to $5 billion (USD),"Abbott Laboratories, Roche, Thermo Fisher Scientific",0,0,54,92,73.0,Beckman Coulter Diagnostics,NY,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,Data Analyst,Not Specified,Not_Specified,3.6,NY,10000+,Very Large,1935,91,Subsidiary
data scientist,$61K-$100K (Glassdoor est.),IHS Markit,"New York, NY","London, United Kingdom",Consulting,Business Services,$2 to $5 billion (USD),"Thomson Reuters, International Data Group",0,0,61,100,80.5,IHS Markit,NY,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,Masters,3.5,NY,10000+,Very Large,2016,10,Public
data scientist,$81K-$140K (Glassdoor est.),ALIN,"New York, NY","Noida, India",Unknown,Unknown,Unknown / Non-Applicable,-1,0,0,81,140,110.5,ALI,NY,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Data Scientist,Not Specified,Masters,-1.0,NY,Unknown,Unknown,,,Private
staff bi and data engineer,$80K-$148K (Glassdoor est.),Affinity Solutions,"San Jose, CA","New York, NY",Advertising & Marketing,Business Services,Unknown / Non-Applicable,"Commerce Signals, Cardlytics, Yodlee",0,0,80,148,114.0,Affinity Solutions,CA,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Data Engineer,Not Specified,Masters,2.9,CA,51 - 200,Small,1998,28,Private
data scientist,$108K-$171K (Glassdoor est.),e-IT Professionals Corp.,"Foster City, CA","Canton, MI","Health, Beauty, & Fitness",Consumer Services,$5 to $10 million (USD),-1,0,0,108,171,139.5,e-IT Professionals Corp.,CA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,Not_Specified,3.5,CA,51 - 200,Small,,,Private
data scientist,$112K-$179K (Glassdoor est.),TechProjects,"New York, NY","North Brunswick, NJ",IT Services,Information Technology,Unknown / Non-Applicable,-1,0,0,112,179,145.5,TechProjects,NY,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,Not Specified,Not_Specified,4.8,NY,Unknown,Unknown,2011,15,Private
data scientist,$63K-$111K (Glassdoor est.),Biz2Credit Inc,"New York, NY","New York, NY",Lending,Finance,$100 to $500 million (USD),"Fundera, Bond Street, OnDeck",0,0,63,111,87.0,Biz2Credit Inc,NY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,Not_Specified,4.0,NY,201 - 500,Medium,2007,19,Private
data scientist,$75K-$126K (Glassdoor est.),PeoplesBank,"Holyoke, MA","Holyoke, MA",Banks & Credit Unions,Finance,$50 to $100 million (USD),-1,0,0,75,126,100.5,PeoplesBank,MA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,Masters,4.2,MA,201 - 500,Medium,1885,141,Private
data scientist manager,$110K-$184K (Glassdoor est.),Capgemini,"New York, NY","Paris, France",Enterprise Software & Network Solutions,Information Technology,$10+ billion (USD),"Accenture, CGI, Sopra Steria",0,0,110,184,147.0,Capgemini,NY,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,Data Scientist,Not Specified,Masters,3.8,NY,10000+,Very Large,1967,59,Public
data engineer,$76K-$145K (Glassdoor est.),GNY Insurance Companies,"New York, NY","New York, NY",Insurance Carriers,Insurance,$100 to $500 million (USD),"Travelers, Chubb, Crum & Forster",0,0,76,145,110.5,GNY Insurance Companies,NY,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Not Specified,Masters,3.7,NY,201 - 500,Medium,1914,112,Private
marketing data analyst,$36K-$62K (Glassdoor est.),Citadel Federal Credit Union,"Exton, PA","Exton, PA",Banks & Credit Unions,Finance,Unknown / Non-Applicable,"TruMark Financial, North Island Credit Union, CommunityAmerica Credit Union",0,0,36,62,49.0,Citadel Federal Credit Union,PA,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Data Analyst,Not Specified,Not_Specified,3.9,PA,501 - 1000,Medium,1937,89,Nonprofit
data scientist,$70K-$118K (Glassdoor est.),"Conch Technologies, Inc","Waltham, MA","Memphis, TN",Consulting,Business Services,$5 to $10 million (USD),-1,0,0,70,118,94.0,"Conch Technologies, Inc",MA,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,Data Scientist,Not Specified,Masters,4.6,MA,51 - 200,Small,,,Private
senior data scientist,$94K-$153K (Glassdoor est.),Medidata Solutions,"New York, NY","New York, NY",Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD),Oracle,0,0,94,153,123.5,Medidata Solutions,NY,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Senior,Masters,4.3,NY,1001 - 5000,Large,1999,27,Public
principal scientist  hematology,$54K-$115K (Glassdoor est.),Rochester Regional Health,"Rochester, NY","Rochester, NY",Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,0,54,115,84.5,Rochester Regional Health,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Senior,PhD,3.3,NY,10000+,Very Large,2014,12,Healthcare
data analyst,$50K-$92K (Glassdoor est.),CALIBRE Systems,"Alexandria, VA","Alexandria, VA",IT Services,Information Technology,$100 to $500 million (USD),"CSC, Booz Allen Hamilton, ManTech",0,0,50,92,71.0,CALIBRE Systems,VA,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,Data Analyst,Not Specified,Not_Specified,3.7,VA,501 - 1000,Medium,1989,37,Private
software data engineer   college,$49K-$97K (Glassdoor est.),HP Inc.,"Corvallis, OR","Palo Alto, CA",Computer Hardware & Software,Information Technology,Unknown / Non-Applicable,-1,0,0,49,97,73.0,HP Inc.,OR,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Not Specified,Masters,4.0,OR,10000+,Very Large,1939,87,Public
director   data  privacy and ai governance,$67K-$135K (Glassdoor est.),MassMutual,"Boston, MA","Springfield, MA",Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,67,135,101.0,MassMutual,MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Director,Not Specified,Not_Specified,3.6,MA,5001 - 10000,Large,1851,175,Private
staff machine learning engineer,$138K-$224K (Glassdoor est.),Tapjoy,"San Francisco, CA","San Francisco, CA",Internet,Information Technology,$10 to $25 million (USD),"FLURRY, Chartboost",0,0,138,224,181.0,Tapjoy,CA,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,ML Engineer,Not Specified,Not_Specified,3.9,CA,201 - 500,Medium,2007,19,Private
data scientist,$80K-$139K (Glassdoor est.),Northrop Grumman,"San Diego, CA","Falls Church, VA",Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,80,139,109.5,Northrop Grumman,CA,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Data Scientist,Not Specified,Not_Specified,3.7,CA,10000+,Very Large,1939,87,Public
lead data scientist,$158K-$211K (Glassdoor est.),Visa Inc.,"Bellevue, WA","Foster City, CA",IT Services,Information Technology,$10+ billion (USD),"American Express, Mastercard, Discover",0,0,158,211,184.5,Visa Inc.,WA,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,Data Scientist,Senior,Not_Specified,3.7,WA,10000+,Very Large,1958,68,Public
senior data scientist   algorithms,$150K-$180K (Glassdoor est.),Quartet Health,"New York, NY","New York, NY",Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1,0,0,150,180,165.0,Quartet Health,NY,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,Data Scientist,Senior,Masters,3.9,NY,201 - 500,Medium,2014,12,Private
information security data analyst,$42K-$80K (Glassdoor est.),Motorola Solutions,"Chicago, IL","Chicago, IL",Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),"Cisco Systems, Huawei Technologies, IBM",0,0,42,80,61.0,Motorola Solutions,IL,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Data Analyst,Not Specified,Masters,3.7,IL,10000+,Very Large,1928,98,Public
lead data engineer,$190K-$220K(Employer est.),Credit Sesame,"Mountain View, CA","Mountain View, CA",Internet,Information Technology,$50 to $100 million (USD),"Credit Karma, LendUp, SoFi",0,0,190,220,205.0,Credit Sesame,CA,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Senior,Not_Specified,4.1,CA,51 - 200,Small,2010,16,Private
data analyst,$42K-$77K (Glassdoor est.),Success Academy Charter Schools,"New York, NY","New York, NY",K-12 Education,Education,$100 to $500 million (USD),-1,0,0,42,77,59.5,Success Academy Charter Schools,NY,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Data Analyst,Not Specified,Not_Specified,3.1,NY,1001 - 5000,Large,2006,20,Education
scientist manufacturing   kentucky bioprocessing,$68K-$139K (Glassdoor est.),Reynolds American,"Owensboro, KY","Winston-Salem, NC",Consumer Products Manufacturing,Manufacturing,$10+ billion (USD),-1,0,0,68,139,103.5,Reynolds American,KY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Not Specified,Not_Specified,3.1,KY,5001 - 10000,Large,1875,151,Private
consultant   analytics consulting,$54K-$71K (Glassdoor est.),Infosys,"Hartford, CT","Bengaluru, India",IT Services,Information Technology,$10+ billion (USD),"Tata Consultancy Services, Accenture, Cognizant Technology Solutions",0,0,54,71,62.5,Infosys,CT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Analyst,Not Specified,Not_Specified,3.0,CT,10000+,Very Large,1981,45,Public
data analytics project manager,$34K-$92K (Glassdoor est.),MassMutual,"Springfield, MA","Springfield, MA",Insurance Carriers,Insurance,$10+ billion (USD),-1,0,0,34,92,63.0,MassMutual,MA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Manager,Not Specified,Masters,3.6,MA,5001 - 10000,Large,1851,175,Private
data analyst,$47K-$85K (Glassdoor est.),AXION Healthcare Solutions,"New York, NY","New York, NY",Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),"The Execu|Search Group, Prime Staffing",0,0,47,85,66.0,AXION Healthcare Solutions,NY,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Analyst,Not Specified,Not_Specified,3.6,NY,Unknown,Unknown,1980,46,Private
data engineer,$65K-$124K (Glassdoor est.),Alignment Healthcare,"Orange, CA","Orange, CA",Health Care Services & Hospitals,Health Care,Unknown / Non-Applicable,-1,0,0,65,124,94.5,Alignment Healthcare,CA,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Not Specified,Masters,3.5,CA,501 - 1000,Medium,2013,13,Private
data scientist,$56K-$95K (Glassdoor est.),ExecOnline,"New York, NY","New York, NY",Education Training Services,Education,Unknown / Non-Applicable,"Harvard Business School, Coursera, edX",0,0,56,95,75.5,ExecOnline,NY,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,Data Scientist,Not Specified,Not_Specified,4.2,NY,51 - 200,Small,2012,14,Private
machine learning engineer,$62K-$112K (Glassdoor est.),Mteq,"Fort Belvoir, VA","Lorton, VA",Aerospace & Defense,Aerospace & Defense,$100 to $500 million (USD),"Harris, Fibertek",0,0,62,112,87.0,Mteq,VA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ML Engineer,Not Specified,Not_Specified,4.0,VA,501 - 1000,Medium,1954,72,Public
senior data scientist oncology,$107K-$173K (Glassdoor est.),AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,107,173,140.0,AstraZeneca,MD,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Senior,PhD,3.9,MD,10000+,Very Large,1913,113,Public
data scientist,$64K-$108K (Glassdoor est.),Brillient,"Silver Spring, MD","Reston, VA",IT Services,Information Technology,$25 to $50 million (USD),-1,0,0,64,108,86.0,Brillient,MD,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,Masters,3.7,MD,201 - 500,Medium,2006,20,Private
senior data scientist,$89K-$144K (Glassdoor est.),Entefy,"Palo Alto, CA","Palo Alto, CA",Internet,Information Technology,Unknown / Non-Applicable,-1,0,0,89,144,116.5,Entefy,CA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Senior,Masters,4.4,CA,Unknown,Unknown,2012,14,Private
senior scientist  neuroscience ,$109K-$200K (Glassdoor est.),Sunovion,"Marlborough, MA","Marlborough, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$1 to $2 billion (USD),"Shire, GlaxoSmithKline, Allergan",0,0,109,200,154.5,Sunovion,MA,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Senior,PhD,3.5,MA,1001 - 5000,Large,2010,16,Private
machine learning engineer   regulatory,$61K-$113K (Glassdoor est.),Cboe Global Markets,"Lenexa, KS","Chicago, IL",Stock Exchanges,Finance,$500 million to $1 billion (USD),-1,0,0,61,113,87.0,Cboe Global Markets,KS,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,ML Engineer,Not Specified,Not_Specified,3.7,KS,501 - 1000,Medium,1973,53,Public
marketing data analyst,$35K-$62K (Glassdoor est.),San Manuel Casino,"Highland, CA","Highland, CA",Gambling,"Arts, Entertainment & Recreation",$100 to $500 million (USD),-1,0,0,35,62,48.5,San Manuel Casino,CA,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,Data Analyst,Not Specified,Masters,3.6,CA,1001 - 5000,Large,1986,40,Private
data engineer,$55K-$105K (Glassdoor est.),Trace3,"Houston, TX","Irvine, CA",IT Services,Information Technology,$1 to $2 billion (USD),"World Wide Technology, Presidio, Optiv",0,0,55,105,80.0,Trace3,TX,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,Data Engineer,Not Specified,Not_Specified,3.4,TX,501 - 1000,Medium,2002,24,Private
medical laboratory scientist,$18-$25 Per Hour(Glassdoor est.),Texas Health Huguley Hospital,"Burleson, TX","Arlington, TX",Health Care Services & Hospitals,Health Care,$50 to $100 million (USD),-1,1,0,37,52,44.5,Texas Health Huguley Hospital,TX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Not Specified,Not_Specified,4.0,TX,1001 - 5000,Large,1977,49,Healthcare
r d specialist  food scientist,$39K-$66K (Glassdoor est.),Teasdale Latin Foods,"Hoopeston, IL","Flower Mound, TX",Food & Beverage Manufacturing,Manufacturing,$100 to $500 million (USD),-1,0,0,39,66,52.5,Teasdale Latin Foods,IL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Not Specified,Not_Specified,2.4,IL,501 - 1000,Medium,,,Private
principal data scientist,$135K-$211K (Glassdoor est.),Northrop Grumman,"San Jose, CA","Falls Church, VA",Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),-1,0,0,135,211,173.0,Northrop Grumman,CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Senior,Masters,3.7,CA,10000+,Very Large,1939,87,Public
data engineer,$57K-$80K (Glassdoor est.),Saama Technologies Inc,"Phoenix, AZ","Campbell, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown / Non-Applicable,"Accenture, Deloitte, IBM",0,0,57,80,68.5,Saama Technologies Inc,AZ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Engineer,Not Specified,Not_Specified,3.5,AZ,501 - 1000,Medium,1997,29,Private
data scientist   alpha insights,$129K-$215K (Glassdoor est.),Two Sigma,"New York, NY","New York, NY",Investment Banking & Asset Management,Finance,Unknown / Non-Applicable,-1,0,0,129,215,172.0,Two Sigma,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,PhD,4.4,NY,1001 - 5000,Large,2001,25,Private
data scientist  office of data science,$86K-$143K (Glassdoor est.),Liberty Mutual Insurance,"Boston, MA","Boston, MA",Insurance Carriers,Insurance,$10+ billion (USD),"Travelers, Allstate, State Farm",0,0,86,143,114.5,Liberty Mutual Insurance,MA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Data Scientist,Not Specified,Not_Specified,3.3,MA,10000+,Very Large,1912,114,Private
associate principal scientist  pharmacogenomics,$63K-$127K (Glassdoor est.),AstraZeneca,"Gaithersburg, MD","Cambridge, United Kingdom",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),"Roche, GlaxoSmithKline, Novartis",0,0,63,127,95.0,AstraZeneca,MD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other Scientist,Senior,PhD,3.9,MD,10000+,Very Large,1913,113,Public
data scientist   systems engineering,$50K-$89K (Glassdoor est.),MITRE,"Bedford, MA","Bedford, MA",Federal Agencies,Government,$1 to $2 billion (USD),"Battelle, General Atomics, SAIC",0,0,50,89,69.5,MITRE,MA,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,Data Scientist,Not Specified,Not_Specified,3.2,MA,5001 - 10000,Large,1958,68,Nonprofit
